booking_record_id,date,time,booking_id,booking_status,customer_id,vehicle_type,pickup_location,drop_location,avg_vtat,avg_ctat,cancelled_rides_by_customer,reason_for_cancelling_by_customer,cancelled_rides_by_driver,driver_cancellation_reason,incomplete_rides,incomplete_rides_reason,booking_value,ride_distance,driver_ratings,customer_rating,payment_method,booking_value_missing_unexpected,ride_distance_missing_unexpected,payment_method_missing_unexpected,customer_cancel_reason_missing,driver_cancel_reason_missing,incomplete_reason_missing,invalid_booking_status,invalid_booking_value,invalid_ride_distance,invalid_driver_rating,invalid_customer_rating,revenue_per_km,booking_value_outlier,ride_distance_outlier,avg_vtat_outlier,avg_ctat_outlier,revenue_per_km_outlier
23560,2024-11-03,19:45:17,"""CNR3507687""",Completed,"""CID7198247""",Auto,Rajouri Garden,Punjabi Bagh,4.9,34.1,,,,,,,3984.0,32.48,4.3,4.5,Cash,False,False,False,False,False,False,False,False,False,False,False,122.6600985221675,True,False,False,False,True
23579,2024-09-19,18:16:49,"""CNR5427785""",Completed,"""CID3408816""",Bike,Govindpuri,ITO,3.7,18.1,,,,,,,485.0,2.16,4.3,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,224.537037037037,False,False,False,False,True
23586,2024-09-13,05:23:13,"""CNR9746856""",Incomplete,"""CID2065160""",Auto,New Delhi Railway Station,Kashmere Gate,2.9,15.0,,,,,1.0,Other Issue,410.0,2.09,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,196.17224880382776,False,False,False,False,True
23595,2024-03-03,15:15:57,"""CNR9316617""",Completed,"""CID6965549""",Go Mini,Indraprastha,Ramesh Nagar,2.1,26.5,,,,,,,880.0,6.89,4.5,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,127.72133526850509,False,False,False,False,True
23614,2024-10-19,16:21:13,"""CNR5251777""",Completed,"""CID7246316""",Go Mini,Nehru Place,Welcome,13.9,19.3,,,,,,,251.0,2.89,4.7,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,86.85121107266436,False,False,False,False,True
23633,2024-07-27,09:06:07,"""CNR2428851""",Incomplete,"""CID9613556""",Go Mini,Dwarka Sector 21,Indirapuram,3.0,20.8,,,,,1.0,Other Issue,1493.0,12.02,,,Cash,False,False,False,False,False,False,False,False,False,False,False,124.20965058236273,True,False,False,False,True
23634,2024-05-25,14:25:43,"""CNR8257281""",Completed,"""CID9073038""",eBike,Ramesh Nagar,Keshav Puram,3.4,19.6,,,,,,,1563.0,38.17,3.7,5.0,Credit Card,False,False,False,False,False,False,False,False,False,False,False,40.9483887870055,True,False,False,False,False
23637,2024-02-29,19:17:54,"""CNR4482488""",Incomplete,"""CID8069265""",Auto,Ghitorni,Okhla,9.1,23.7,,,,,1.0,Customer Demand,305.0,2.55,,,Cash,False,False,False,False,False,False,False,False,False,False,False,119.6078431372549,False,False,False,False,True
23668,2024-10-14,18:41:34,"""CNR6695746""",Completed,"""CID5014460""",Auto,Golf Course Road,Rajouri Garden,7.6,36.5,,,,,,,642.0,2.56,4.4,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,250.78125,False,False,False,False,True
23673,2024-05-07,18:36:30,"""CNR2404884""",Completed,"""CID4944326""",Premier Sedan,Sikanderpur,Kanhaiya Nagar,12.1,24.7,,,,,,,607.0,4.52,4.7,5.0,Debit Card,False,False,False,False,False,False,False,False,False,False,False,134.2920353982301,False,False,False,False,True
23677,2024-03-03,03:08:52,"""CNR3316861""",Completed,"""CID9871656""",Go Sedan,IGI Airport,Sonipat,6.2,44.0,,,,,,,1758.0,7.83,4.0,4.2,Cash,False,False,False,False,False,False,False,False,False,False,False,224.52107279693487,True,False,False,False,True
23678,2024-10-20,10:55:31,"""CNR1188238""",Completed,"""CID6634086""",Uber XL,Subhash Chowk,Jahangirpuri,4.6,31.8,,,,,,,1528.0,23.75,3.9,3.8,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,64.33684210526316,True,False,False,False,False
23691,2024-03-16,16:33:20,"""CNR6196208""",Completed,"""CID6774722""",Go Sedan,AIIMS,Paschim Vihar,13.8,37.5,,,,,,,588.0,2.1,4.0,4.8,Credit Card,False,False,False,False,False,False,False,False,False,False,False,280.0,False,False,False,False,True
23692,2024-06-22,16:15:30,"""CNR5046957""",Completed,"""CID7702951""",Bike,Paharganj,DLF Phase 3,12.1,31.8,,,,,,,1452.0,29.73,3.9,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,48.839556004036325,True,False,False,False,False
23719,2024-02-18,22:31:28,"""CNR4867743""",Completed,"""CID2718769""",Go Sedan,Nirman Vihar,Sikanderpur,6.5,43.3,,,,,,,1449.0,10.99,3.8,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,131.84713375796179,True,False,False,False,True
23730,2024-04-06,19:31:58,"""CNR4090512""",Completed,"""CID5914096""",Premier Sedan,Gwal Pahari,INA Market,13.7,40.3,,,,,,,680.0,4.27,4.9,4.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,159.2505854800937,False,False,False,False,True
23745,2024-10-05,11:04:14,"""CNR7006040""",Completed,"""CID5119024""",Bike,DLF City Court,New Colony,4.7,38.8,,,,,,,2251.0,36.56,4.9,4.4,Credit Card,False,False,False,False,False,False,False,False,False,False,False,61.57002188183807,True,False,False,False,False
23763,2024-04-22,12:11:52,"""CNR9126623""",Completed,"""CID8570644""",Go Mini,Bhikaji Cama Place,Moti Nagar,9.5,28.0,,,,,,,1759.0,9.59,4.2,3.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,183.42022940563086,True,False,False,False,True
23772,2024-10-06,16:08:21,"""CNR2336623""",Completed,"""CID5952186""",Go Mini,Panipat,Ashok Park Main,13.5,31.3,,,,,,,1087.0,11.72,4.7,3.9,Cash,False,False,False,False,False,False,False,False,False,False,False,92.74744027303754,False,False,False,False,True
23777,2024-05-12,10:21:43,"""CNR9438016""",Incomplete,"""CID6690619""",Auto,Pitampura,Rohini West,7.0,16.9,,,,,1.0,Customer Demand,1005.0,3.82,,,Cash,False,False,False,False,False,False,False,False,False,False,False,263.0890052356021,False,False,False,False,True
23796,2024-12-12,10:21:49,"""CNR1970914""",Incomplete,"""CID3449229""",Go Sedan,Basai Dhankot,Ashok Park Main,3.3,29.2,,,,,1.0,Other Issue,252.0,2.51,,,UPI,False,False,False,False,False,False,False,False,False,False,False,100.398406374502,False,False,False,False,True
23812,2024-08-02,22:07:51,"""CNR8506061""",Completed,"""CID8203825""",Premier Sedan,Indirapuram,Greater Kailash,13.5,39.5,,,,,,,465.0,4.18,4.2,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,111.24401913875599,False,False,False,False,True
23822,2024-03-29,14:50:08,"""CNR8911514""",Completed,"""CID5300541""",Go Sedan,Sarojini Nagar,Patel Chowk,13.6,17.3,,,,,,,1384.0,31.37,4.2,3.8,Credit Card,False,False,False,False,False,False,False,False,False,False,False,44.11858463500159,True,False,False,False,False
23826,2024-06-10,21:34:11,"""CNR3152197""",Incomplete,"""CID5989029""",Bike,Azadpur,Madipur,6.6,18.6,,,,,1.0,Customer Demand,803.0,5.01,,,Debit Card,False,False,False,False,False,False,False,False,False,False,False,160.2794411177645,False,False,False,False,True
23841,2024-05-09,19:48:15,"""CNR1655392""",Completed,"""CID7416402""",Bike,Jor Bagh,Bhikaji Cama Place,11.9,27.6,,,,,,,1560.0,21.43,4.2,4.9,Credit Card,False,False,False,False,False,False,False,False,False,False,False,72.79514699020065,True,False,False,False,False
23932,2024-02-19,21:09:38,"""CNR7479589""",Completed,"""CID9098271""",Premier Sedan,Hero Honda Chowk,Central Secretariat,7.0,15.3,,,,,,,822.0,3.81,3.3,4.1,Credit Card,False,False,False,False,False,False,False,False,False,False,False,215.748031496063,False,False,False,False,True
23934,2024-08-06,01:52:32,"""CNR4196706""",Completed,"""CID2256942""",Bike,Saidulajab,Ambience Mall,9.7,34.6,,,,,,,418.0,2.97,4.6,4.6,Credit Card,False,False,False,False,False,False,False,False,False,False,False,140.74074074074073,False,False,False,False,True
23937,2024-09-14,15:03:09,"""CNR4806962""",Completed,"""CID9338530""",Bike,Dilshad Garden,Meerut,10.1,40.8,,,,,,,2666.0,44.51,4.3,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,59.89665243765446,True,False,False,False,False
23942,2024-04-02,18:36:01,"""CNR2371037""",Incomplete,"""CID2260176""",Auto,Subhash Chowk,Qutub Minar,8.3,27.2,,,,,1.0,Vehicle Breakdown,983.0,2.95,,,Cash,False,False,False,False,False,False,False,False,False,False,False,333.22033898305085,False,False,False,False,True
23947,2024-09-09,11:08:24,"""CNR9181878""",Completed,"""CID8491008""",Bike,IMT Manesar,Saket,2.0,27.3,,,,,,,1587.0,12.95,3.9,5.0,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,122.54826254826256,True,False,False,False,True
23957,2024-06-16,16:48:39,"""CNR8940958""",Completed,"""CID6659808""",Bike,Saket,Hero Honda Chowk,6.8,37.1,,,,,,,1063.0,4.81,4.1,4.9,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,220.99792099792103,False,False,False,False,True
23961,2024-03-09,20:23:55,"""CNR8650926""",Completed,"""CID2154115""",Auto,Ghitorni Village,Kashmere Gate ISBT,5.3,16.8,,,,,,,1131.0,8.7,4.5,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,130.0,False,False,False,False,True
23977,2024-11-18,19:03:12,"""CNR9611896""",Completed,"""CID9458063""",Go Sedan,Udyog Bhawan,Tis Hazari,3.5,15.6,,,,,,,354.0,2.49,3.4,4.9,Debit Card,False,False,False,False,False,False,False,False,False,False,False,142.16867469879517,False,False,False,False,True
23989,2024-07-18,13:01:08,"""CNR2005426""",Incomplete,"""CID3761902""",Premier Sedan,Vasant Kunj,Sadar Bazar Gurgaon,6.1,16.5,,,,,1.0,Customer Demand,960.0,4.55,,,Credit Card,False,False,False,False,False,False,False,False,False,False,False,210.989010989011,False,False,False,False,True
23992,2024-10-09,21:23:53,"""CNR1334455""",Completed,"""CID7105533""",Auto,Shastri Nagar,Pataudi Chowk,5.3,35.0,,,,,,,768.0,5.2,4.2,3.8,UPI,False,False,False,False,False,False,False,False,False,False,False,147.69230769230768,False,False,False,False,True
23997,2024-09-22,12:14:55,"""CNR6601126""",Incomplete,"""CID9844681""",eBike,Jhilmil,Paharganj,6.6,24.0,,,,,1.0,Vehicle Breakdown,528.0,3.12,,,UPI,False,False,False,False,False,False,False,False,False,False,False,169.23076923076923,False,False,False,False,True
24010,2024-02-05,10:55:28,"""CNR1866055""",Completed,"""CID7156744""",Go Mini,Karol Bagh,Seelampur,10.8,35.0,,,,,,,424.0,4.52,4.3,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,93.80530973451329,False,False,False,False,True
24026,2024-05-24,18:05:51,"""CNR9270572""",Completed,"""CID3262214""",Go Sedan,Nawada,Meerut,14.3,28.9,,,,,,,1404.0,12.73,4.2,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,110.29065200314218,True,False,False,False,True
24027,2024-01-05,21:59:26,"""CNR3805952""",Completed,"""CID2639857""",Premier Sedan,Panchsheel Park,Jhilmil,13.4,24.0,,,,,,,297.0,3.01,4.9,4.6,Cash,False,False,False,False,False,False,False,False,False,False,False,98.67109634551495,False,False,False,False,True
24045,2024-04-09,18:58:21,"""CNR5421051""",Completed,"""CID1314598""",Go Mini,Dilshad Garden,Arjangarh,6.2,43.8,,,,,,,1771.0,21.8,4.4,4.5,Cash,False,False,False,False,False,False,False,False,False,False,False,81.23853211009174,True,False,False,False,False
24080,2024-09-28,12:42:58,"""CNR9674198""",Completed,"""CID6076711""",Bike,Badarpur,Moolchand,8.7,24.2,,,,,,,769.0,3.71,3.7,4.1,Cash,False,False,False,False,False,False,False,False,False,False,False,207.277628032345,False,False,False,False,True
24117,2024-01-25,22:26:43,"""CNR5438771""",Completed,"""CID1795623""",Auto,Gurgaon Sector 56,Okhla,5.0,29.8,,,,,,,1093.0,2.77,4.2,4.7,UPI,False,False,False,False,False,False,False,False,False,False,False,394.58483754512633,False,False,False,False,True
24126,2024-05-21,09:58:49,"""CNR9300211""",Incomplete,"""CID1604777""",Go Sedan,Ghitorni Village,Sultanpur,4.8,22.0,,,,,1.0,Vehicle Breakdown,736.0,1.58,,,UPI,False,False,False,False,False,False,False,False,False,False,False,465.82278481012656,False,False,False,False,True
24131,2024-09-28,14:13:13,"""CNR2384049""",Completed,"""CID8859451""",Bike,Manesar,Civil Lines Gurgaon,14.6,34.1,,,,,,,969.0,5.1,3.8,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,190.0,False,False,False,False,True
24155,2024-02-24,16:56:48,"""CNR6341434""",Completed,"""CID2027203""",Go Mini,Badarpur,Okhla,8.3,24.3,,,,,,,3737.0,36.82,3.9,3.1,Cash,False,False,False,False,False,False,False,False,False,False,False,101.49375339489409,True,False,False,False,True
24166,2024-03-16,12:31:16,"""CNR6928449""",Incomplete,"""CID9094299""",Premier Sedan,Faridabad Sector 15,Saidulajab,3.3,23.2,,,,,1.0,Customer Demand,1218.0,1.65,,,UPI,False,False,False,False,False,False,False,False,False,False,False,738.1818181818182,False,False,False,False,True
24173,2024-03-25,20:53:02,"""CNR8449576""",Incomplete,"""CID6859630""",Auto,Munirka,Kadarpur,3.2,23.5,,,,,1.0,Vehicle Breakdown,353.0,4.02,,,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,87.81094527363184,False,False,False,False,True
24188,2024-07-21,21:22:46,"""CNR6223399""",Completed,"""CID8397776""",Go Mini,Pulbangash,Dwarka Sector 21,7.5,21.6,,,,,,,1007.0,7.96,4.2,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,126.50753768844221,False,False,False,False,True
24190,2024-12-25,19:41:36,"""CNR7580380""",Completed,"""CID6467246""",Go Mini,Dwarka Mor,Gwal Pahari,9.0,24.7,,,,,,,1503.0,47.05,4.3,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,31.944739638682254,True,False,False,False,False
24209,2024-07-16,08:01:31,"""CNR3232436""",Completed,"""CID4035669""",Premier Sedan,Rajiv Chowk,Lal Quila,11.5,38.4,,,,,,,618.0,2.9,4.3,4.3,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,213.10344827586206,False,False,False,False,True
24219,2024-04-25,13:23:57,"""CNR9616932""",Completed,"""CID6744949""",Auto,Hauz Khas,Ashram,11.1,42.8,,,,,,,778.0,3.74,4.6,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,208.02139037433153,False,False,False,False,True
24241,2024-03-01,10:32:09,"""CNR3284310""",Completed,"""CID6684249""",Auto,Manesar,IGNOU Road,11.5,29.0,,,,,,,450.0,4.93,4.6,4.5,UPI,False,False,False,False,False,False,False,False,False,False,False,91.27789046653145,False,False,False,False,True
24250,2024-01-27,12:11:46,"""CNR1061000""",Completed,"""CID3193607""",Go Mini,Kadarpur,Rohini East,12.8,33.7,,,,,,,1258.0,10.79,3.1,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,116.58943466172383,False,False,False,False,True
24251,2024-11-27,16:47:56,"""CNR2663268""",Completed,"""CID5013028""",Go Mini,Khan Market,Paharganj,13.6,34.9,,,,,,,981.0,7.87,3.7,4.4,Cash,False,False,False,False,False,False,False,False,False,False,False,124.65057179161371,False,False,False,False,True
24253,2024-03-21,18:02:14,"""CNR8116104""",Completed,"""CID7094983""",Auto,Ramesh Nagar,Hauz Khas,14.3,40.3,,,,,,,473.0,2.79,3.2,4.4,UPI,False,False,False,False,False,False,False,False,False,False,False,169.53405017921148,False,False,False,False,True
24258,2024-08-10,21:38:19,"""CNR5641229""",Completed,"""CID6884557""",Go Sedan,Ramesh Nagar,Rajiv Chowk,7.0,21.3,,,,,,,1632.0,44.84,4.4,4.8,Debit Card,False,False,False,False,False,False,False,False,False,False,False,36.39607493309545,True,False,False,False,False
24259,2024-07-06,09:03:40,"""CNR3104248""",Completed,"""CID5160968""",Go Mini,Vishwavidyalaya,Qutub Minar,14.3,26.7,,,,,,,1687.0,3.86,4.6,4.6,UPI,False,False,False,False,False,False,False,False,False,False,False,437.04663212435236,True,False,False,False,True
24267,2024-10-22,18:40:29,"""CNR3077441""",Completed,"""CID4405273""",Go Mini,Jahangirpuri,Vishwavidyalaya,6.5,21.3,,,,,,,885.0,9.77,4.2,3.8,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,90.58341862845445,False,False,False,False,True
24273,2024-03-08,09:23:38,"""CNR5315266""",Completed,"""CID1946564""",Go Sedan,South Extension,Qutub Minar,10.5,40.0,,,,,,,606.0,5.05,4.6,4.9,Cash,False,False,False,False,False,False,False,False,False,False,False,120.0,False,False,False,False,True
24274,2024-05-04,09:39:18,"""CNR3261430""",Incomplete,"""CID4190371""",Go Mini,Laxmi Nagar,Punjabi Bagh,7.0,13.0,,,,,1.0,Customer Demand,909.0,3.14,,,Cash,False,False,False,False,False,False,False,False,False,False,False,289.4904458598726,False,False,False,False,True
24279,2024-02-25,07:37:20,"""CNR5762499""",Completed,"""CID1020708""",Go Sedan,Tagore Garden,Khan Market,7.9,30.2,,,,,,,1624.0,10.17,4.2,4.3,Cash,False,False,False,False,False,False,False,False,False,False,False,159.68534906588005,True,False,False,False,True
24293,2024-01-20,18:48:40,"""CNR5376630""",Incomplete,"""CID9980727""",Auto,Adarsh Nagar,Pataudi Chowk,8.0,25.1,,,,,1.0,Vehicle Breakdown,430.0,4.34,,,Cash,False,False,False,False,False,False,False,False,False,False,False,99.07834101382488,False,False,False,False,True
24329,2024-06-19,19:27:25,"""CNR8104261""",Completed,"""CID1331755""",Bike,IIT Delhi,Green Park,10.0,24.5,,,,,,,2422.0,15.55,4.2,4.1,Debit Card,False,False,False,False,False,False,False,False,False,False,False,155.7556270096463,True,False,False,False,True
24337,2024-10-17,04:41:24,"""CNR6557424""",Completed,"""CID7712700""",Bike,Arjangarh,Nehru Place,9.3,23.9,,,,,,,811.0,3.22,4.9,5.0,UPI,False,False,False,False,False,False,False,False,False,False,False,251.86335403726707,False,False,False,False,True
24344,2024-04-06,13:08:20,"""CNR4829331""",Incomplete,"""CID3249030""",Auto,Gurgaon Railway Station,Gurgaon Sector 56,4.9,18.4,,,,,1.0,Customer Demand,616.0,4.76,,,Cash,False,False,False,False,False,False,False,False,False,False,False,129.41176470588235,False,False,False,False,True
24347,2024-08-04,14:46:16,"""CNR9770798""",Completed,"""CID1844431""",Auto,Gwal Pahari,Aya Nagar,11.9,29.4,,,,,,,596.0,2.31,4.6,4.2,UPI,False,False,False,False,False,False,False,False,False,False,False,258.008658008658,False,False,False,False,True
24353,2024-12-08,18:49:56,"""CNR4281241""",Completed,"""CID1403553""",Auto,Moolchand,Bhikaji Cama Place,4.1,36.8,,,,,,,338.0,2.16,4.1,4.3,Debit Card,False,False,False,False,False,False,False,False,False,False,False,156.48148148148147,False,False,False,False,True
24356,2024-01-26,07:52:22,"""CNR7442581""",Completed,"""CID4352104""",eBike,Ramesh Nagar,Gurgaon Railway Station,3.5,43.4,,,,,,,1116.0,12.6,5.0,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,88.57142857142857,False,False,False,False,True
24385,2024-09-23,21:40:29,"""CNR2083873""",Completed,"""CID1844472""",Auto,New Colony,Satguru Ram Singh Marg,11.5,18.3,,,,,,,819.0,5.26,4.5,4.3,UPI,False,False,False,False,False,False,False,False,False,False,False,155.70342205323195,False,False,False,False,True
24388,2024-05-21,13:13:55,"""CNR6244488""",Completed,"""CID8985121""",Go Mini,Greater Kailash,Janakpuri,10.0,39.5,,,,,,,499.0,5.15,4.7,4.9,UPI,False,False,False,False,False,False,False,False,False,False,False,96.89320388349513,False,False,False,False,True
24398,2024-01-26,17:11:22,"""CNR2291716""",Completed,"""CID8460321""",Go Sedan,Madipur,IIT Delhi,2.1,25.3,,,,,,,2869.0,23.65,4.3,3.7,Uber Wallet,False,False,False,False,False,False,False,False,False,False,False,121.3107822410148,True,False,False,False,True
24403,2024-04-21,08:17:07,"""CNR4301117""",Incomplete,"""CID4048540""",eBike,Janakpuri,Tagore Garden,5.7,11.1,,,,,1.0,Customer Demand,639.0,4.68,,,Cash,False,False,False,False,False,False,False,False,False,False,False,136.53846153846155,False,False,False,False,True
24437,2024-04-22,13:59:55,"""CNR2320087""",Completed,"""CID7740433""",Auto,Badarpur,Ashok Vihar,5.9,26.9,,,,,,,2308.0,14.93,4.1,5.0,Cash,False,False,False,False,False,False,False,False,False,False,False,154.58807769591428,True,False,False,False,True
24438,2024-11-24,23:16:17,"""CNR5938423""",Incomplete,"""CID4831199""",Bike,Welcome,Peeragarhi,9.2,21.5,,,,,1.0,Customer Demand,941.0,7.84,,,Cash,False,False,False,False,False,False,False,False,False,False,False,120.02551020408164,False,False,False,False,True
